Index,Age,Player,Pos,Tm,G,GS,eFG%,FT%,TRBPG,ASTPG,STLPG,BLKPG,TOVPG,PFPG,PPG,MPG,Star,Active
687,29.0,Fred VanVleet,PG,HOU,73.0,73.0,52.7,86.0,3.808219178082192,8.068493150684931,1.3835616438356164,0.8082191780821918,1.726027397260274,2.506849315068493,17.397260273972602,36.76712328767123,1,1
330,19.0,GG Jackson II,PF,MEM,48.0,18.0,51.9,75.2,4.083333333333333,1.2291666666666667,0.5833333333333334,0.5,1.3541666666666667,1.3333333333333333,14.5625,25.6875,0,1
428,27.0,Garrison Mathews,SG,ATL,66.0,5.0,64.4,81.0,1.393939393939394,0.5606060606060606,0.30303030303030304,0.12121212121212122,0.2878787878787879,1.7424242424242424,4.924242424242424,15.030303030303031,0,1
281,29.0,Gary Harris,SG,ORL,54.0,27.0,56.89999999999999,75.6,1.6851851851851851,1.6111111111111112,0.9074074074074074,0.25925925925925924,0.5740740740740741,1.6851851851851851,6.888888888888889,24.01851851851852,0,1
532,31.0,Gary Payton II,SG,GSW,44.0,0.0,61.7,60.9,2.5681818181818183,1.0909090909090908,0.8863636363636364,0.4090909090909091,0.6136363636363636,1.75,5.454545454545454,15.454545454545455,0,1
677,25.0,Gary Trent Jr.,SG,TOR,71.0,41.0,53.1,77.10000000000001,2.647887323943662,1.676056338028169,1.0845070422535212,0.14084507042253522,0.6619718309859155,1.352112676056338,13.71830985915493,28.08450704225352,0,1
502,30.0,Georges Niang,PF,CLE,82.0,10.0,56.699999999999996,85.0,3.3902439024390243,1.1951219512195121,0.36585365853658536,0.21951219512195122,0.8780487804878049,2.341463414634146,9.365853658536585,22.329268292682926,0,1
14,29.0,Giannis Antetokounmpo,PF,MIL,73.0,73.0,62.4,65.7,11.520547945205479,6.52054794520548,1.1917808219178083,1.082191780821918,3.4246575342465753,2.8767123287671232,30.438356164383563,35.16438356164384,1,1
67,24.0,Goga Bitadze,C,ORL,62.0,33.0,60.8,65.5,4.612903225806452,1.2741935483870968,0.5161290322580645,1.1612903225806452,0.7096774193548387,1.7258064516129032,5.016129032258065,15.435483870967742,0,1
292,33.0,Gordon Hayward,SF,TOT,51.0,28.0,51.0,74.2,3.549019607843137,3.0980392156862746,0.7843137254901961,0.2549019607843137,1.2941176470588236,1.3137254901960784,9.803921568627452,24.41176470588235,0,1
171,20.0,Gradey Dick,SG,TOR,60.0,17.0,52.400000000000006,86.3,2.2,1.1333333333333333,0.5666666666666667,0.03333333333333333,0.8333333333333334,1.45,8.5,21.133333333333333,0,1
729,25.0,Grant Williams,PF,TOT,76.0,43.0,56.00000000000001,75.7,4.184210526315789,2.289473684210526,0.5789473684210527,0.5131578947368421,1.4342105263157894,2.973684210526316,10.31578947368421,28.026315789473685,0,1
9,28.0,Grayson Allen,SG,PHO,75.0,74.0,64.9,87.8,3.933333333333333,3.026666666666667,0.92,0.6,1.2666666666666666,2.0933333333333333,13.52,33.50666666666667,1,1
39,31.0,Harrison Barnes,PF,SAC,82.0,82.0,57.599999999999994,80.10000000000001,3.0365853658536586,1.2073170731707317,0.6585365853658537,0.14634146341463414,0.7073170731707317,1.1951219512195121,12.195121951219512,29.036585365853657,1,1
301,27.0,Haywood Highsmith,PF,MIA,66.0,26.0,58.099999999999994,63.9,3.1818181818181817,1.0606060606060606,0.803030303030303,0.45454545454545453,0.5151515151515151,1.7727272727272727,6.136363636363637,20.696969696969695,0,1
357,25.0,Herbert Jones,SF,NOP,76.0,76.0,59.5,86.7,3.5789473684210527,2.6184210526315788,1.381578947368421,0.8157894736842105,1.2236842105263157,2.9473684210526314,11.013157894736842,30.539473684210527,1,1
565,24.0,Immanuel Quickley,PG-SG,TOT,68.0,38.0,53.0,85.3,3.8088235294117645,4.867647058823529,0.7352941176470589,0.14705882352941177,1.4852941176470589,1.75,17.0,29.191176470588236,0,1
521,23.0,Isaac Okoro,SF,CLE,69.0,42.0,57.699999999999996,67.9,2.9855072463768115,1.9130434782608696,0.8260869565217391,0.4927536231884058,0.782608695652174,2.028985507246377,9.376811594202898,27.347826086956523,0,1
287,25.0,Isaiah Hartenstein,C,NYK,75.0,49.0,64.5,70.7,8.346666666666666,2.506666666666667,1.16,1.1333333333333333,1.24,2.8,7.76,25.28,0,1
331,22.0,Isaiah Jackson,C,IND,59.0,3.0,66.5,71.6,4.033898305084746,0.847457627118644,0.576271186440678,1.0338983050847457,0.6610169491525424,2.3220338983050848,6.491525423728813,13.067796610169491,0,1
345,24.0,Isaiah Joe,SG,OKC,78.0,1.0,60.9,86.5,2.3076923076923075,1.2692307692307692,0.5897435897435898,0.28205128205128205,0.6025641025641025,1.1153846153846154,8.153846153846153,18.525641025641026,0,1
648,22.0,Isaiah Stewart,PF,DET,46.0,45.0,57.49999999999999,75.3,6.630434782608695,1.5869565217391304,0.3695652173913043,0.8260869565217391,1.434782608695652,2.152173913043478,10.934782608695652,30.934782608695652,0,1
634,35.0,Ish Smith,PG,CHO,43.0,5.0,43.0,75.0,1.7674418604651163,3.372093023255814,0.3953488372093023,0.09302325581395349,1.0930232558139534,1.1395348837209303,3.2325581395348837,17.232558139534884,0,1
762,26.0,Ivica Zubac,C,LAC,68.0,68.0,64.9,72.3,9.205882352941176,1.3676470588235294,0.3235294117647059,1.2205882352941178,1.161764705882353,2.6470588235294117,11.676470588235293,26.38235294117647,1,1
667,21.0,JT Thor,PF,CHO,63.0,3.0,51.4,55.00000000000001,2.3174603174603177,0.4603174603174603,0.1746031746031746,0.42857142857142855,0.23809523809523808,0.9523809523809523,3.1587301587301586,12.396825396825397,0,1
635,20.0,Jabari Smith Jr.,PF,HOU,76.0,76.0,53.7,81.10000000000001,8.105263157894736,1.5921052631578947,0.6842105263157895,0.8026315789473685,1.1710526315789473,2.6315789473684212,13.736842105263158,31.894736842105264,1,1
700,21.0,Jabari Walker,SF,POR,72.0,23.0,50.0,75.4,7.055555555555555,0.9861111111111112,0.5833333333333334,0.3055555555555556,0.9166666666666666,2.4027777777777777,8.86111111111111,23.61111111111111,0,1
246,25.0,Jacob Gilyard,PG,TOT,41.0,14.0,56.99999999999999,100.0,1.1219512195121952,3.341463414634146,0.8048780487804879,0.12195121951219512,0.7317073170731707,0.9512195121951219,4.219512195121951,17.048780487804876,0,1
278,21.0,Jaden Hardy,SG,DAL,73.0,7.0,49.2,77.60000000000001,1.7945205479452055,1.4931506849315068,0.3013698630136986,0.0547945205479452,0.8493150684931506,1.095890410958904,7.260273972602739,13.547945205479452,0,1
328,21.0,Jaden Ivey,SG,DET,77.0,61.0,49.2,74.9,3.4285714285714284,3.844155844155844,0.7402597402597403,0.5324675324675324,2.4675324675324677,2.6493506493506493,15.38961038961039,28.792207792207794,1,1
438,23.0,Jaden McDaniels,SF,MIN,72.0,71.0,55.7,72.2,3.111111111111111,1.4027777777777777,0.875,0.5833333333333334,1.2083333333333333,3.0416666666666665,10.51388888888889,29.23611111111111,1,1
642,21.0,Jaden Springer,SG-PG,TOT,49.0,2.0,43.2,83.3,1.5918367346938775,0.8979591836734694,0.7346938775510204,0.30612244897959184,0.6938775510204082,1.346938775510204,3.326530612244898,10.346938775510203,0,1
152,33.0,Jae Crowder,PF,MIL,50.0,25.0,53.0,72.2,3.22,1.32,0.76,0.18,0.46,1.48,6.24,23.12,0,1
653,28.0,Jae'Sean Tate,SF,HOU,65.0,9.0,52.2,66.7,3.0307692307692307,0.9846153846153847,0.6461538461538462,0.23076923076923078,0.5692307692307692,2.1076923076923078,4.076923076923077,15.861538461538462,0,1
338,22.0,Jaime Jaquez Jr.,SF,MIA,75.0,20.0,53.6,81.10000000000001,3.8,2.6,1.0266666666666666,0.26666666666666666,1.4666666666666666,2.2266666666666666,11.853333333333333,28.173333333333332,0,1
544,28.0,Jakob Poeltl,C,TOR,50.0,50.0,65.60000000000001,55.1,8.58,2.54,0.7,1.52,1.54,2.98,11.1,26.38,0,1
112,27.0,Jalen Brunson,PG,NYK,77.0,77.0,54.300000000000004,84.7,3.6103896103896105,6.740259740259741,0.9090909090909091,0.16883116883116883,2.4155844155844157,1.87012987012987,28.727272727272727,35.4025974025974,1,1
187,20.0,Jalen Duren,C,DET,61.0,60.0,61.9,79.0,11.62295081967213,2.4098360655737703,0.5409836065573771,0.7704918032786885,2.1147540983606556,3.1475409836065573,13.78688524590164,29.131147540983605,1,1
262,21.0,Jalen Green,SG,HOU,82.0,82.0,49.8,80.4,5.158536585365853,3.548780487804878,0.8048780487804879,0.34146341463414637,2.3292682926829267,1.4024390243902438,19.634146341463413,31.71951219512195,1,1
347,22.0,Jalen Johnson,SF,ATL,56.0,52.0,56.2,72.8,8.714285714285714,3.625,1.1964285714285714,0.8392857142857143,1.8035714285714286,2.375,16.0,33.732142857142854,0,1
439,26.0,Jalen McDaniels,SF,TOR,50.0,1.0,37.6,73.0,1.58,0.74,0.38,0.12,0.6,1.04,3.38,10.76,0,1
636,23.0,Jalen Smith,C,IND,61.0,14.0,67.0,69.19999999999999,5.524590163934426,1.0327868852459017,0.2786885245901639,0.6229508196721312,0.7213114754098361,2.0327868852459017,9.852459016393443,17.16393442622951,0,1
651,22.0,Jalen Suggs,SG,ORL,75.0,75.0,57.8,75.6,3.0533333333333332,2.7333333333333334,1.4133333333333333,0.6266666666666667,1.76,2.7333333333333334,12.573333333333334,27.0,1,1
732,22.0,Jalen Williams,PF,OKC,71.0,71.0,59.199999999999996,81.39999999999999,3.971830985915493,4.535211267605634,1.1267605633802817,0.6338028169014085,1.732394366197183,2.464788732394366,19.08450704225352,31.309859154929576,1,1
745,23.0,Jalen Wilson,PF,BRK,43.0,3.0,49.2,82.6,3.046511627906977,1.0465116279069768,0.2558139534883721,0.09302325581395349,0.4418604651162791,1.1162790697674418,4.976744186046512,15.44186046511628,0,1
490,26.0,Jamal Murray,PG,DEN,59.0,59.0,55.400000000000006,85.3,4.101694915254237,6.508474576271187,0.9661016949152542,0.6610169491525424,2.1186440677966103,1.7627118644067796,21.1864406779661,31.54237288135593,0,1
277,34.0,James Harden,PG,LAC,72.0,72.0,54.1,87.8,5.125,8.527777777777779,1.0694444444444444,0.7916666666666666,2.5694444444444446,1.7638888888888888,16.555555555555557,34.30555555555556,1,1
750,22.0,James Wiseman,C,DET,63.0,6.0,61.3,70.6,5.333333333333333,0.8571428571428571,0.19047619047619047,0.6190476190476191,1.0476190476190477,2.238095238095238,7.079365079365079,17.317460317460316,0,1
332,24.0,Jaren Jackson Jr.,C,MEM,66.0,66.0,49.4,80.80000000000001,5.53030303030303,2.3333333333333335,1.2121212121212122,1.606060606060606,2.4242424242424243,3.5606060606060606,22.515151515151516,32.18181818181818,1,1
10,25.0,Jarrett Allen,C,CLE,77.0,77.0,63.4,74.2,10.532467532467532,2.727272727272727,0.6883116883116883,1.051948051948052,1.5714285714285714,1.9090909090909092,16.506493506493506,31.714285714285715,1,1
290,23.0,Jaxson Hayes,C,LAL,70.0,5.0,72.0,62.2,3.0142857142857142,0.4714285714285714,0.4857142857142857,0.4142857142857143,0.6142857142857143,1.7571428571428571,4.328571428571428,12.528571428571428,0,1
105,27.0,Jaylen Brown,SF,BOS,70.0,70.0,55.7,70.3,5.5285714285714285,3.557142857142857,1.1857142857142857,0.5285714285714286,2.3714285714285714,2.642857142857143,23.0,33.47142857142857,1,1
733,21.0,Jaylin Williams,C,OKC,69.0,1.0,53.300000000000004,80.5,3.391304347826087,1.5942028985507246,0.4057971014492754,0.391304347826087,0.4927536231884058,1.4202898550724639,4.0,13.0,0,1
654,25.0,Jayson Tatum,PF,BOS,74.0,74.0,55.2,83.3,8.121621621621621,4.918918918918919,1.0135135135135136,0.581081081081081,2.5405405405405403,1.9594594594594594,26.85135135135135,35.74324324324324,1,1
264,37.0,Jeff Green,PF,HOU,78.0,6.0,52.900000000000006,81.89999999999999,2.282051282051282,0.8974358974358975,0.20512820512820512,0.3974358974358974,0.5897435897435898,1.2820512820512822,6.5256410256410255,16.756410256410255,0,1
257,29.0,Jerami Grant,PF,POR,54.0,54.0,51.6,81.69999999999999,3.537037037037037,2.814814814814815,0.8333333333333334,0.6296296296296297,2.1481481481481484,2.1666666666666665,20.962962962962962,33.888888888888886,0,1
639,20.0,Jeremy Sochan,PF,SAS,74.0,73.0,48.3,77.10000000000001,6.4324324324324325,3.364864864864865,0.8378378378378378,0.5405405405405406,1.8918918918918919,2.27027027027027,11.635135135135135,29.635135135135137,1,1
627,25.0,Jericho Sims,C,NYK,45.0,11.0,69.1,66.7,3.2666666666666666,0.5555555555555556,0.17777777777777778,0.4222222222222222,0.35555555555555557,1.0,2.0444444444444443,13.0,0,1
126,28.0,Jevon Carter,PG,CHI,72.0,0.0,48.4,57.099999999999994,0.8333333333333334,1.3055555555555556,0.5138888888888888,0.2222222222222222,0.5,0.9861111111111112,4.958333333333333,13.944444444444445,0,1
121,34.0,Jimmy Butler,PF,MIA,60.0,60.0,53.7,85.8,5.3,4.966666666666667,1.3166666666666667,0.2833333333333333,1.7,1.1333333333333333,20.766666666666666,34.03333333333333,0,1
378,28.0,Jock Landale,C,HOU,56.0,3.0,53.900000000000006,80.0,3.0714285714285716,1.1607142857142858,0.35714285714285715,0.5892857142857143,0.5535714285714286,1.3214285714285714,4.892857142857143,13.625,0,1
323,36.0,Joe Ingles,SF,ORL,68.0,0.0,59.0,82.39999999999999,2.088235294117647,2.985294117647059,0.6323529411764706,0.07352941176470588,0.9852941176470589,1.2941176470588236,4.352941176470588,17.191176470588236,0,1
142,26.0,John Collins,PF,UTA,68.0,66.0,59.0,79.5,8.455882352941176,1.1323529411764706,0.5882352941176471,0.8970588235294118,1.4411764705882353,2.8088235294117645,15.102941176470589,27.955882352941178,1,1
372,27.0,John Konchar,SF,MEM,55.0,23.0,51.4,84.0,4.672727272727273,2.0,0.9272727272727272,0.9272727272727272,0.8363636363636363,1.3818181818181818,4.2727272727272725,21.327272727272728,0,1
161,21.0,Johnny Davis,SG,WAS,50.0,6.0,44.800000000000004,58.3,1.44,0.64,0.36,0.2,0.26,1.14,3.04,12.26,0,1
685,31.0,Jonas Valančiūnas,C,NOP,82.0,82.0,58.5,78.5,8.792682926829269,2.1097560975609757,0.3902439024390244,0.8292682926829268,1.353658536585366,2.658536585365854,12.21951219512195,23.475609756097562,1,1
326,26.0,Jonathan Isaac,PF,ORL,58.0,2.0,58.4,72.0,4.482758620689655,0.5172413793103449,0.7413793103448276,1.206896551724138,0.46551724137931033,1.103448275862069,6.775862068965517,15.758620689655173,0,1
376,21.0,Jonathan Kuminga,PF,GSW,74.0,46.0,56.00000000000001,74.6,4.797297297297297,2.2027027027027026,0.7432432432432432,0.4864864864864865,1.6486486486486487,2.2837837837837838,16.054054054054053,26.33783783783784,0,1
137,31.0,Jordan Clarkson,SG,UTA,55.0,19.0,46.9,88.1,3.418181818181818,5.036363636363636,0.6363636363636364,0.10909090909090909,2.6545454545454548,1.4727272727272727,17.12727272727273,30.581818181818182,0,1
250,25.0,Jordan Goodwin,PG,TOT,57.0,12.0,42.4,74.6,4.43859649122807,2.719298245614035,0.8421052631578947,0.3157894736842105,0.9824561403508771,1.3333333333333333,6.456140350877193,18.50877192982456,0,1
289,21.0,Jordan Hawkins,SG,NOP,67.0,10.0,50.1,83.8,2.208955223880597,1.044776119402985,0.2835820895522388,0.1044776119402985,0.5970149253731343,1.0746268656716418,7.82089552238806,17.313432835820894,0,1
445,27.0,Jordan McLaughlin,PG,MIN,56.0,0.0,62.8,72.2,1.2857142857142858,1.9642857142857142,0.625,0.125,0.3392857142857143,0.5535714285714286,3.482142857142857,11.178571428571429,0,1
511,25.0,Jordan Nwora,SF,TOT,52.0,1.0,53.5,83.0,2.8653846153846154,1.1923076923076923,0.5,0.25,1.0192307692307692,0.9230769230769231,7.0,13.692307692307692,0,1
548,24.0,Jordan Poole,SG,WAS,78.0,66.0,49.1,87.7,2.717948717948718,4.397435897435898,1.1025641025641026,0.32051282051282054,2.41025641025641,3.128205128205128,17.384615384615383,30.076923076923077,1,1
12,25.0,Jose Alvarado,PG,NOP,56.0,0.0,52.5,67.30000000000001,2.2857142857142856,2.0892857142857144,1.0535714285714286,0.26785714285714285,0.7142857142857143,1.5892857142857142,7.089285714285714,18.357142857142858,0,1
239,21.0,Josh Giddey,SG,OKC,80.0,80.0,52.300000000000004,80.60000000000001,6.425,4.825,0.6375,0.55,2.1,1.3875,12.325,25.1375,1,1
265,23.0,Josh Green,SG,DAL,57.0,33.0,57.49999999999999,68.4,3.2280701754385963,2.280701754385965,0.8245614035087719,0.15789473684210525,1.0526315789473684,1.8771929824561404,8.228070175438596,26.403508771929825,0,1
286,28.0,Josh Hart,SF,NYK,81.0,42.0,49.3,79.10000000000001,8.333333333333334,4.08641975308642,0.9259259259259259,0.2839506172839506,1.4567901234567902,2.111111111111111,9.395061728395062,33.41975308641975,0,1
519,25.0,Josh Okogie,SG,PHO,60.0,11.0,48.8,74.5,2.566666666666667,1.0666666666666667,0.8,0.4,0.6,1.1333333333333333,4.616666666666666,16.0,0,1
579,30.0,Josh Richardson,SG,MIA,43.0,6.0,53.900000000000006,94.39999999999999,2.813953488372093,2.441860465116279,0.5581395348837209,0.32558139534883723,0.8372093023255814,1.7674418604651163,9.883720930232558,25.651162790697676,0,1
306,33.0,Jrue Holiday,PG,BOS,69.0,69.0,58.099999999999994,83.3,5.405797101449275,4.826086956521739,0.8840579710144928,0.7681159420289855,1.7971014492753623,1.565217391304348,12.46376811594203,32.79710144927536,1,1
132,22.0,Julian Champagnie,SF,SAS,74.0,59.0,53.400000000000006,81.5,2.7837837837837838,1.3918918918918919,0.6486486486486487,0.5675675675675675,0.7702702702702703,1.0405405405405406,6.8108108108108105,19.83783783783784,1,1
649,21.0,Julian Strawther,SF,DEN,50.0,0.0,46.2,71.0,1.22,0.94,0.34,0.14,0.46,1.08,4.54,10.9,0,1
571,29.0,Julius Randle,PF,NYK,46.0,46.0,51.800000000000004,78.10000000000001,9.195652173913043,4.978260869565218,0.5434782608695652,0.2608695652173913,3.4565217391304346,2.717391304347826,23.956521739130434,35.43478260869565,0,1
307,34.0,Justin Holiday,SG,DEN,58.0,9.0,59.5,75.0,1.2241379310344827,1.1551724137931034,0.6206896551724138,0.15517241379310345,0.2413793103448276,1.1896551724137931,4.0344827586206895,14.862068965517242,0,1
510,29.0,Jusuf Nurkić,C,PHO,76.0,76.0,52.800000000000004,64.0,11.013157894736842,3.960526315789474,1.0657894736842106,1.0526315789473684,2.3026315789473686,3.3421052631578947,10.907894736842104,27.342105263157894,1,1
424,23.0,KJ Martin,SF,TOT,60.0,2.0,55.800000000000004,53.7,2.183333333333333,0.85,0.36666666666666664,0.2,0.5333333333333333,1.6666666666666667,3.7333333333333334,12.433333333333334,0,1
676,28.0,Karl-Anthony Towns,PF,MIN,62.0,62.0,57.49999999999999,87.3,8.306451612903226,3.0483870967741935,0.6935483870967742,0.6612903225806451,2.8548387096774195,3.2903225806451615,21.758064516129032,32.67741935483871,1,1
384,32.0,Kawhi Leonard,SF,LAC,68.0,68.0,58.5,88.5,6.117647058823529,3.588235294117647,1.6323529411764706,0.8676470588235294,1.75,1.4264705882352942,23.720588235294116,34.26470588235294,1,1
491,23.0,Keegan Murray,SF,SAC,77.0,77.0,54.800000000000004,83.1,5.454545454545454,1.6753246753246753,1.025974025974026,0.7662337662337663,0.8311688311688312,2.6623376623376624,15.220779220779221,33.61038961038961,1,1
46,28.0,Keita Bates-Diop,SF,TOT,53.0,8.0,49.7,76.2,2.0754716981132075,0.7169811320754716,0.4716981132075472,0.41509433962264153,0.2830188679245283,0.660377358490566,3.7169811320754715,12.547169811320755,0,1
349,24.0,Keldon Johnson,SF,SAS,69.0,27.0,52.7,79.2,5.463768115942029,2.8260869565217392,0.7391304347826086,0.2898550724637681,1.4492753623188406,2.1594202898550723,15.710144927536232,29.536231884057973,0,1
522,32.0,Kelly Olynyk,C,TOT,78.0,27.0,61.6,83.3,5.269230769230769,4.448717948717949,0.9487179487179487,0.38461538461538464,1.9487179487179487,2.948717948717949,9.76923076923077,22.55128205128205,0,1
527,28.0,Kelly Oubre Jr.,SF,PHI,68.0,52.0,49.8,75.0,5.014705882352941,1.4852941176470589,1.1323529411764706,0.6911764705882353,1.2794117647058822,2.8529411764705883,15.426470588235293,30.220588235294116,1,1
735,29.0,Kenrich Williams,PF,OKC,69.0,1.0,56.8,50.0,3.028985507246377,1.3478260869565217,0.5507246376811594,0.13043478260869565,0.463768115942029,1.463768115942029,4.7101449275362315,14.91304347826087,0,1
123,30.0,Kentavious Caldwell-Pope,SG,DEN,76.0,76.0,56.599999999999994,89.4,2.4078947368421053,2.4078947368421053,1.2894736842105263,0.5526315789473685,0.9868421052631579,1.986842105263158,10.078947368421053,31.605263157894736,1,1
192,24.0,Keon Ellis,SG,SAC,57.0,21.0,61.199999999999996,74.3,2.175438596491228,1.4912280701754386,0.8947368421052632,0.5087719298245614,0.6491228070175439,1.9649122807017543,5.43859649122807,17.157894736842106,0,1
186,35.0,Kevin Durant,PF,PHO,75.0,75.0,58.099999999999994,85.6,6.6,5.04,0.92,1.2133333333333334,3.2533333333333334,1.7733333333333334,27.093333333333334,37.21333333333333,1,1
318,25.0,Kevin Huerter,SG,SAC,64.0,59.0,55.300000000000004,76.6,3.5,2.59375,0.703125,0.359375,0.828125,2.109375,10.234375,24.40625,1,1
405,35.0,Kevin Love,PF,MIA,55.0,5.0,55.7,78.7,6.1454545454545455,2.090909090909091,0.32727272727272727,0.18181818181818182,0.8727272727272727,1.7636363636363637,8.818181818181818,16.8,0,1
402,27.0,Kevon Looney,C,GSW,74.0,36.0,59.699999999999996,67.5,5.662162162162162,1.7972972972972974,0.3783783783783784,0.3918918918918919,0.6756756756756757,2.0945945945945947,4.513513513513513,16.14864864864865,0,1
234,20.0,Keyonte George,PG,UTA,75.0,44.0,48.199999999999996,84.8,2.8133333333333335,4.426666666666667,0.48,0.09333333333333334,2.506666666666667,1.2133333333333334,12.986666666666666,26.973333333333333,0,1
455,32.0,Khris Middleton,SF,MIL,55.0,55.0,56.599999999999994,83.3,4.672727272727273,5.3090909090909095,0.9272727272727272,0.2727272727272727,2.309090909090909,2.5636363636363635,15.054545454545455,27.036363636363635,0,1
291,22.0,Killian Hayes,PG,DET,42.0,31.0,45.2,66.0,2.8333333333333335,4.880952380952381,0.8571428571428571,0.47619047619047616,1.2142857142857142,1.7857142857142858,6.880952380952381,24.0,0,1
665,33.0,Klay Thompson,SF,GSW,77.0,63.0,55.1,92.7,3.2987012987012987,2.2857142857142856,0.6493506493506493,0.45454545454545453,1.5194805194805194,1.6493506493506493,17.857142857142858,29.662337662337663,1,1
107,24.0,Kobe Brown,PF,LAC,44.0,0.0,48.9,50.0,1.4090909090909092,0.5681818181818182,0.2727272727272727,0.13636363636363635,0.20454545454545456,1.1136363636363635,2.022727272727273,8.954545454545455,0,1
185,29.0,Kris Dunn,PG,UTA,66.0,32.0,53.5,68.8,2.8636363636363638,3.8484848484848486,1.0303030303030303,0.42424242424242425,1.196969696969697,2.0454545454545454,5.409090909090909,18.924242424242426,0,1
492,23.0,Kris Murray,SF,POR,62.0,29.0,46.300000000000004,66.10000000000001,3.6129032258064515,1.2903225806451613,0.8548387096774194,0.3387096774193548,0.8870967741935484,1.4838709677419355,6.064516129032258,21.741935483870968,0,1
554,28.0,Kristaps Porziņģis,C,BOS,57.0,57.0,58.9,85.8,7.175438596491228,2.017543859649123,0.7368421052631579,1.9473684210526316,1.5614035087719298,2.736842105263158,20.087719298245613,29.649122807017545,0,1
13,30.0,Kyle Anderson,PF,MIN,79.0,10.0,47.199999999999996,70.8,3.4556962025316458,4.189873417721519,0.8987341772151899,0.5949367088607594,1.1518987341772151,1.620253164556962,6.405063291139241,22.556962025316455,0,1
377,28.0,Kyle Kuzma,PF,WAS,70.0,70.0,52.1,77.5,6.628571428571429,4.228571428571429,0.5285714285714286,0.7,2.742857142857143,2.1857142857142855,22.185714285714287,32.58571428571429,1,1
406,37.0,Kyle Lowry,PG,TOT,60.0,55.0,56.2,84.0,3.2333333333333334,4.216666666666667,0.9833333333333333,0.35,1.4166666666666667,2.433333333333333,8.116666666666667,28.166666666666668,0,1
325,31.0,Kyrie Irving,SG,DAL,58.0,58.0,57.3,90.5,5.0,5.155172413793103,1.2758620689655173,0.4827586206896552,1.8275862068965518,1.9310344827586208,25.637931034482758,35.0,0,1
615,26.0,Landry Shamet,SG,WAS,46.0,5.0,52.7,82.6,1.3478260869565217,1.173913043478261,0.5434782608695652,0.21739130434782608,0.6521739130434783,1.6521739130434783,7.108695652173913,15.782608695652174,0,1
498,31.0,Larry Nance Jr.,C,NOP,61.0,0.0,62.9,77.0,5.032786885245901,1.8524590163934427,1.0,0.3114754098360656,0.8032786885245902,1.6065573770491803,5.737704918032787,19.934426229508198,0,1
