Index,Age,Player,Pos,Tm,G,GS,eFG%,FT%,TRBPG,ASTPG,STLPG,BLKPG,TOVPG,PFPG,PPG,MPG,Star,Active
420,26.0,Lauri Markkanen,PF,UTA,55.0,55.0,57.8,89.9,8.163636363636364,2.0,0.9090909090909091,0.4727272727272727,1.4,1.8181818181818181,23.236363636363638,33.09090909090909,0,1
337,39.0,LeBron James,PF,LAL,71.0,71.0,59.9,75.0,7.295774647887324,8.295774647887324,1.2535211267605635,0.5352112676056338,3.4507042253521125,1.0985915492957747,25.661971830985916,35.267605633802816,1,1
702,25.0,Lonnie Walker IV,SG,BRK,58.0,0.0,52.800000000000004,76.3,2.189655172413793,1.2758620689655173,0.5517241379310345,0.3448275862068966,0.8793103448275862,1.2241379310344827,9.741379310344827,17.43103448275862,0,1
178,24.0,Luguentz Dort,SF,OKC,79.0,79.0,55.7,82.6,3.5949367088607596,1.4303797468354431,0.9113924050632911,0.5949367088607594,0.9367088607594937,2.8860759493670884,10.886075949367088,28.430379746835442,1,1
177,24.0,Luka Dončić,PG,DAL,70.0,70.0,57.3,78.60000000000001,9.242857142857142,9.8,1.4142857142857144,0.5428571428571428,4.0285714285714285,2.1285714285714286,33.857142857142854,37.48571428571429,1,1
600,24.0,Luka Šamanić,PF,UTA,43.0,7.0,42.1,78.60000000000001,2.372093023255814,0.4418604651162791,0.11627906976744186,0.16279069767441862,0.6511627906976745,0.7441860465116279,4.116279069767442,9.395348837209303,0,1
374,28.0,Luke Kornet,C,BOS,63.0,7.0,70.19999999999999,90.7,4.142857142857143,1.0634920634920635,0.36507936507936506,0.9682539682539683,0.3333333333333333,1.2222222222222223,5.301587301587301,15.603174603174603,0,1
202,25.0,Malachi Flynn,PG,TOT,69.0,0.0,50.5,73.2,1.6521739130434783,1.8840579710144927,0.5507246376811594,0.11594202898550725,0.9130434782608695,0.9565217391304348,5.507246376811594,12.695652173913043,0,1
90,20.0,Malaki Branham,PG,SAS,75.0,29.0,50.6,87.3,1.9733333333333334,2.08,0.36,0.10666666666666667,1.2133333333333334,1.2533333333333334,9.2,21.253333333333334,0,1
56,27.0,Malik Beasley,SG,MIL,79.0,77.0,59.8,71.39999999999999,3.670886075949367,1.3670886075949367,0.7468354430379747,0.11392405063291139,0.6835443037974683,2.0,11.253164556962025,29.582278481012658,1,1
474,25.0,Malik Monk,SG,SAC,72.0,0.0,52.6,82.89999999999999,2.9444444444444446,5.138888888888889,0.625,0.5416666666666666,2.0833333333333335,2.1666666666666665,15.416666666666666,26.0,0,1
57,23.0,MarJon Beauchamp,SF,MIL,48.0,1.0,57.8,67.9,2.0625,0.6458333333333334,0.2708333333333333,0.14583333333333334,0.5625,1.125,4.395833333333333,12.666666666666666,0,1
480,34.0,Marcus Morris,PF,TOT,49.0,7.0,53.0,81.8,2.7346938775510203,0.7346938775510204,0.30612244897959184,0.2653061224489796,0.6122448979591837,1.510204081632653,6.448979591836735,16.6734693877551,0,1
606,23.0,Marcus Sasser,PG,DET,71.0,11.0,51.6,87.9,1.7605633802816902,3.323943661971831,0.6197183098591549,0.16901408450704225,1.267605633802817,1.4507042253521127,8.253521126760564,19.028169014084508,0,1
219,25.0,Markelle Fultz,PG,ORL,43.0,18.0,47.9,69.69999999999999,3.2093023255813953,2.7906976744186047,0.9767441860465116,0.3488372093023256,1.1627906976744187,1.5116279069767442,7.790697674418604,21.162790697674417,0,1
25,24.0,Marvin Bagley III,C,TOT,50.0,25.0,59.699999999999996,76.2,6.24,1.1,0.4,0.66,1.18,1.62,11.66,21.06,0,1
541,33.0,Mason Plumlee,C,LAC,46.0,11.0,56.89999999999999,70.7,5.086956521739131,1.1956521739130435,0.30434782608695654,0.3695652173913043,0.782608695652174,1.4782608695652173,5.304347826086956,14.652173913043478,0,1
669,26.0,Matisse Thybulle,SF,POR,65.0,19.0,52.400000000000006,75.9,2.0923076923076924,1.3846153846153846,1.7384615384615385,0.7538461538461538,0.6153846153846154,1.4307692307692308,5.446153846153846,22.876923076923077,0,1
134,20.0,Max Christie,SG,LAL,67.0,7.0,51.5,78.3,2.1194029850746268,0.8955223880597015,0.29850746268656714,0.2537313432835821,0.5223880597014925,0.8507462686567164,4.2388059701492535,14.08955223880597,0,1
650,27.0,Max Strus,SF,CLE,70.0,70.0,53.300000000000004,79.4,4.828571428571428,4.042857142857143,0.9142857142857143,0.4142857142857143,1.6,2.4285714285714284,12.185714285714285,31.985714285714284,1,1
369,32.0,Maxi Kleber,C,DAL,43.0,7.0,54.1,70.19999999999999,3.3255813953488373,1.5813953488372092,0.3953488372093023,0.6976744186046512,0.6511627906976745,1.8372093023255813,4.441860465116279,20.25581395348837,0,1
551,25.0,Michael Porter Jr.,SF,DEN,81.0,81.0,58.599999999999994,83.6,6.9753086419753085,1.5061728395061729,0.5185185185185185,0.654320987654321,1.1358024691358024,1.8271604938271604,16.74074074074074,31.666666666666668,1,1
93,27.0,Mikal Bridges,SF,BRK,82.0,82.0,52.1,81.39999999999999,4.536585365853658,3.6463414634146343,0.9878048780487805,0.36585365853658536,2.0,1.4146341463414633,19.585365853658537,34.80487804878049,1,1
144,36.0,Mike Conley,PG,MIN,76.0,76.0,59.5,91.10000000000001,2.8684210526315788,5.907894736842105,1.1578947368421053,0.2236842105263158,1.3421052631578947,1.6842105263157894,11.43421052631579,28.855263157894736,1,1
493,32.0,Mike Muscala,C,TOT,53.0,6.0,44.9,68.0,2.358490566037736,0.6792452830188679,0.16981132075471697,0.24528301886792453,0.41509433962264153,0.9811320754716981,2.9622641509433962,11.320754716981131,0,1
94,25.0,Miles Bridges,SF,CHO,69.0,67.0,52.7,82.5,7.318840579710145,3.347826086956522,0.9420289855072463,0.4782608695652174,2.0,1.710144927536232,21.0,37.405797101449274,1,1
435,23.0,Miles McBride,PG,NYK,68.0,14.0,57.199999999999996,86.0,1.4705882352941178,1.6764705882352942,0.7352941176470589,0.10294117647058823,0.4411764705882353,1.588235294117647,8.264705882352942,19.529411764705884,0,1
32,25.0,Mo Bamba,C,PHI,57.0,17.0,55.300000000000004,68.0,4.175438596491228,0.7192982456140351,0.38596491228070173,1.0526315789473684,0.6842105263157895,1.7719298245614035,4.43859649122807,12.982456140350877,0,1
696,26.0,Moritz Wagner,C,ORL,80.0,1.0,63.6,81.39999999999999,4.3375,1.2,0.4875,0.2625,1.2125,2.0,10.85,17.6875,0,1
475,21.0,Moses Moody,SG,GSW,66.0,9.0,54.800000000000004,78.5,2.9696969696969697,0.8636363636363636,0.6363636363636364,0.36363636363636365,0.6666666666666666,1.3636363636363635,8.075757575757576,17.515151515151516,0,1
682,27.0,Myles Turner,C,IND,77.0,77.0,58.699999999999996,77.3,6.922077922077922,1.2987012987012987,0.5064935064935064,1.87012987012987,1.4155844155844155,3.012987012987013,17.051948051948052,26.961038961038962,1,1
421,26.0,Naji Marshall,SF,NOP,66.0,1.0,54.2,79.10000000000001,3.6363636363636362,1.9393939393939394,0.7424242424242424,0.18181818181818182,0.9848484848484849,1.378787878787879,7.0606060606060606,19.045454545454547,0,1
393,23.0,Nassir Little,SF,PHO,45.0,2.0,54.400000000000006,85.0,1.6666666666666667,0.4666666666666667,0.2222222222222222,0.2222222222222222,0.3111111111111111,0.8666666666666667,3.3777777777777778,10.177777777777777,0,1
576,24.0,Naz Reid,C,MIN,81.0,14.0,57.599999999999994,73.6,5.222222222222222,1.308641975308642,0.7777777777777778,0.9012345679012346,1.3703703703703705,2.123456790123457,13.45679012345679,24.246913580246915,0,1
138,24.0,Nic Claxton,C,BRK,71.0,71.0,63.0,55.1,9.943661971830986,2.0704225352112675,0.647887323943662,2.056338028169014,1.3098591549295775,2.464788732394366,11.845070422535212,29.802816901408452,1,1
578,26.0,Nick Richards,C,CHO,67.0,51.0,69.1,73.7,8.044776119402986,0.8059701492537313,0.3880597014925373,1.1044776119402986,1.0895522388059702,2.626865671641791,9.73134328358209,26.253731343283583,1,1
637,19.0,Nick Smith Jr.,SG,CHO,51.0,0.0,50.0,86.7,1.411764705882353,1.1568627450980393,0.19607843137254902,0.13725490196078433,0.7647058823529411,1.0784313725490196,5.921568627450981,14.294117647058824,0,1
8,25.0,Nickeil Alexander-Walker,SG,MIN,82.0,20.0,56.00000000000001,80.0,2.0365853658536586,2.4878048780487805,0.7804878048780488,0.5121951219512195,0.926829268292683,1.7439024390243902,7.987804878048781,23.426829268292682,0,1
49,35.0,Nicolas Batum,PF,TOT,60.0,38.0,59.599999999999994,71.39999999999999,4.133333333333334,2.1333333333333333,0.8,0.6333333333333333,0.6666666666666666,1.8166666666666667,5.333333333333333,25.483333333333334,0,1
353,28.0,Nikola Jokić,C,DEN,79.0,79.0,61.199999999999996,81.69999999999999,12.354430379746836,8.962025316455696,1.3670886075949367,0.8607594936708861,3.0,2.4556962025316458,26.39240506329114,34.64556962025316,1,1
363,20.0,Nikola Jović,PF,MIA,46.0,38.0,56.8,70.19999999999999,4.173913043478261,1.9565217391304348,0.5434782608695652,0.30434782608695654,0.9130434782608695,1.7826086956521738,7.6521739130434785,19.47826086956522,0,1
691,33.0,Nikola Vučević,C,CHI,76.0,74.0,52.2,82.19999999999999,10.539473684210526,3.3421052631578947,0.6578947368421053,0.7894736842105263,1.5789473684210527,2.5,18.026315789473685,34.3421052631579,1,1
557,30.0,Norman Powell,SG,LAC,76.0,3.0,59.4,83.1,2.5657894736842106,1.0789473684210527,0.5657894736842105,0.2894736842105263,0.868421052631579,1.8026315789473684,13.894736842105264,26.18421052631579,0,1
17,26.0,OG Anunoby,SF,TOT,50.0,50.0,57.699999999999996,75.3,4.16,2.14,1.36,0.72,1.62,2.38,14.66,34.04,0,1
674,25.0,Obi Toppin,PF,IND,82.0,28.0,66.10000000000001,77.0,3.902439024390244,1.5609756097560976,0.573170731707317,0.524390243902439,0.8414634146341463,1.7439024390243902,10.28048780487805,21.097560975609756,0,1
4,23.0,Ochai Agbaji,SG,TOT,78.0,28.0,48.3,66.10000000000001,2.769230769230769,1.064102564102564,0.6025641025641025,0.5641025641025641,0.8205128205128205,1.5,5.833333333333333,21.03846153846154,0,1
760,25.0,Omer Yurtseven,C,UTA,48.0,12.0,55.2,67.9,4.333333333333333,0.6041666666666666,0.16666666666666666,0.375,0.7708333333333334,1.0833333333333333,4.625,11.354166666666666,0,1
520,23.0,Onyeka Okongwu,C,ATL,55.0,8.0,64.2,79.3,6.836363636363636,1.3454545454545455,0.4727272727272727,1.0909090909090908,0.8181818181818182,2.9454545454545453,10.2,25.545454545454547,0,1
95,25.0,Oshae Brissett,SF,BOS,55.0,1.0,49.3,60.199999999999996,2.909090909090909,0.8,0.34545454545454546,0.14545454545454545,0.36363636363636365,0.9818181818181818,3.6545454545454548,11.454545454545455,0,1
706,25.0,P.J. Washington,PF,TOT,73.0,45.0,51.800000000000004,68.30000000000001,5.63013698630137,1.9315068493150684,0.9863013698630136,0.8082191780821918,1.3150684931506849,2.315068493150685,12.863013698630137,30.424657534246574,0,1
33,21.0,Paolo Banchero,PF,ORL,80.0,80.0,49.7,72.5,6.925,5.3875,0.8875,0.5875,3.0875,1.9125,22.55,34.9875,1,1
620,29.0,Pascal Siakam,PF,TOT,80.0,80.0,56.89999999999999,73.2,7.0625,4.275,0.7875,0.3125,1.7625,2.4125,21.7125,33.2125,1,1
145,31.0,Pat Connaughton,SF,MIL,76.0,3.0,55.300000000000004,75.9,3.1447368421052633,2.1184210526315788,0.5263157894736842,0.25,0.6447368421052632,1.3026315789473684,5.631578947368421,22.05263157894737,0,1
63,35.0,Patrick Beverley,PG,TOT,73.0,13.0,49.7,82.19999999999999,3.2739726027397262,2.904109589041096,0.589041095890411,0.4246575342465753,0.8904109589041096,1.7534246575342465,6.178082191780822,20.027397260273972,0,1
738,22.0,Patrick Williams,PF,CHI,43.0,30.0,52.5,78.8,3.86046511627907,1.5348837209302326,0.9302325581395349,0.7674418604651163,1.3255813953488371,2.0232558139534884,9.976744186046512,27.302325581395348,0,1
235,33.0,Paul George,PF,LAC,74.0,74.0,56.89999999999999,90.7,5.243243243243243,3.5405405405405403,1.527027027027027,0.5,2.0675675675675675,2.72972972972973,22.58108108108108,33.810810810810814,1,1
575,24.0,Paul Reed,C,PHI,82.0,24.0,56.10000000000001,71.8,5.951219512195122,1.329268292682927,0.8170731707317073,1.024390243902439,0.8170731707317073,2.4146341463414633,7.317073170731708,19.390243902439025,0,1
561,26.0,Payton Pritchard,PG,BOS,82.0,5.0,58.3,82.1,3.231707317073171,3.426829268292683,0.47560975609756095,0.07317073170731707,0.7439024390243902,1.2926829268292683,9.597560975609756,22.25609756097561,0,1
715,21.0,Peyton Watson,SF,DEN,80.0,4.0,51.6,67.0,3.225,1.075,0.525,1.1,0.725,1.7875,6.65,18.6,0,1
0,24.0,Precious Achiuwa,PF-C,TOT,74.0,18.0,52.900000000000006,61.6,6.581081081081081,1.3108108108108107,0.6216216216216216,0.918918918918919,1.1216216216216217,1.9324324324324325,7.635135135135135,21.945945945945947,0,1
267,23.0,Quentin Grimes,SG,TOT,51.0,18.0,49.5,75.6,1.9607843137254901,1.2941176470588236,0.6862745098039216,0.13725490196078433,0.5490196078431373,1.4705882352941178,7.03921568627451,20.098039215686274,0,1
41,23.0,RJ Barrett,SG,TOT,58.0,58.0,54.7,71.5,5.431034482758621,3.3275862068965516,0.5344827586206896,0.3793103448275862,2.1724137931034484,2.2241379310344827,20.17241379310345,31.689655172413794,0,1
115,32.0,Reggie Bullock,SF,HOU,44.0,0.0,57.9,100.0,1.6590909090909092,0.3409090909090909,0.2727272727272727,0.11363636363636363,0.22727272727272727,0.6590909090909091,2.1818181818181817,9.477272727272727,0,1
335,33.0,Reggie Jackson,PG,DEN,82.0,23.0,49.9,80.60000000000001,1.8902439024390243,3.7560975609756095,0.5365853658536586,0.15853658536585366,1.2926829268292683,1.8170731707317074,10.158536585365853,22.158536585365855,0,1
515,30.0,Royce O'Neale,SF,TOT,79.0,14.0,54.2,68.60000000000001,4.772151898734177,2.7721518987341773,0.7468354430379747,0.5569620253164557,0.9240506329113924,2.2025316455696204,7.69620253164557,24.734177215189874,0,1
249,31.0,Rudy Gobert,C,MIN,76.0,76.0,66.10000000000001,63.800000000000004,12.921052631578947,1.3421052631578947,0.6842105263157895,2.1315789473684212,1.5526315789473684,3.1315789473684212,13.960526315789474,34.11842105263158,1,1
272,25.0,Rui Hachimura,PF,LAL,68.0,39.0,60.9,73.9,4.323529411764706,1.1911764705882353,0.6029411764705882,0.36764705882352944,0.6764705882352942,1.4852941176470589,13.573529411764707,26.852941176470587,0,1
718,35.0,Russell Westbrook,PG,LAC,68.0,11.0,48.6,68.8,5.044117647058823,4.5,1.088235294117647,0.3382352941176471,2.1176470588235294,1.7794117647058822,11.088235294117647,22.485294117647058,0,1
66,24.0,Saddiq Bey,SF,ATL,63.0,51.0,49.7,83.7,6.523809523809524,1.4603174603174602,0.8095238095238095,0.1746031746031746,0.8571428571428571,1.3968253968253967,13.698412698412698,32.73015873015873,1,1
288,26.0,Sam Hauser,SF,BOS,79.0,13.0,62.3,89.5,3.4936708860759493,1.0379746835443038,0.5063291139240507,0.31645569620253167,0.4050632911392405,1.2531645569620253,9.012658227848101,22.037974683544302,0,1
448,27.0,Sam Merrill,SG,CLE,61.0,1.0,58.4,92.9,1.9672131147540983,1.7704918032786885,0.3114754098360656,0.06557377049180328,0.3114754098360656,1.180327868852459,7.950819672131147,17.524590163934427,0,1
414,24.0,Sandro Mamukelashvili,C,SAS,46.0,5.0,53.2,73.5,3.1956521739130435,1.065217391304348,0.15217391304347827,0.2608695652173913,0.41304347826086957,0.7608695652173914,4.130434782608695,9.804347826086957,0,1
7,23.0,Santi Aldama,PF,MEM,61.0,35.0,52.800000000000004,62.1,5.770491803278689,2.262295081967213,0.7049180327868853,0.8852459016393442,1.1311475409836065,1.459016393442623,10.721311475409836,26.524590163934427,0,1
689,28.0,Sasha Vezenkov,PF,SAC,42.0,0.0,55.800000000000004,80.0,2.2857142857142856,0.4523809523809524,0.47619047619047616,0.16666666666666666,0.2857142857142857,1.0,5.357142857142857,12.166666666666666,0,1
295,19.0,Scoot Henderson,PG,POR,62.0,32.0,44.0,81.89999999999999,3.129032258064516,5.419354838709677,0.7741935483870968,0.20967741935483872,3.4193548387096775,3.1451612903225805,14.0,28.467741935483872,0,1
40,22.0,Scottie Barnes,SG,TOR,60.0,60.0,52.800000000000004,78.10000000000001,8.233333333333333,6.05,1.25,1.4666666666666666,2.75,1.9666666666666666,19.85,34.9,0,1
155,33.0,Seth Curry,SG,TOT,44.0,4.0,48.5,90.3,1.5454545454545454,1.0,0.5,0.13636363636363635,0.4772727272727273,0.8863636363636364,5.136363636363637,14.0,0,1
243,25.0,Shai Gilgeous-Alexander,PG,OKC,75.0,75.0,56.699999999999996,87.4,5.533333333333333,6.2,2.0,0.8933333333333333,2.16,2.453333333333333,30.053333333333335,34.04,1,1
464,27.0,Shake Milton,SG,TOT,48.0,0.0,45.1,81.6,1.5625,1.25,0.3958333333333333,0.125,0.6458333333333334,1.125,4.5,12.104166666666666,0,1
206,28.0,Simone Fontecchio,SF,TOT,66.0,43.0,58.199999999999996,81.8,3.727272727272727,1.5303030303030303,0.6666666666666666,0.3484848484848485,1.0303030303030303,1.6666666666666667,10.484848484848484,24.90909090909091,0,1
173,30.0,Spencer Dinwiddie,PG,TOT,76.0,52.0,48.9,80.5,2.6973684210526314,4.684210526315789,0.6710526315789473,0.2894736842105263,1.1973684210526316,1.8157894736842106,10.460526315789474,28.31578947368421,1,1
158,35.0,Stephen Curry,PG,GSW,74.0,74.0,57.3,92.30000000000001,4.45945945945946,5.121621621621622,0.7297297297297297,0.3783783783783784,2.8378378378378377,1.5810810810810811,26.43243243243243,32.71621621621622,1,1
497,26.0,Svi Mykhailiuk,SF,BOS,41.0,2.0,56.89999999999999,66.7,1.2439024390243902,0.8536585365853658,0.2682926829268293,0.024390243902439025,0.2926829268292683,0.4634146341463415,3.951219512195122,10.073170731707316,0,1
437,31.0,T.J. McConnell,PG,IND,71.0,4.0,57.199999999999996,79.0,2.6901408450704225,5.492957746478873,1.0140845070422535,0.11267605633802817,1.5211267605633803,1.1126760563380282,10.23943661971831,18.183098591549296,0,1
314,23.0,Talen Horton-Tucker,PG,UTA,51.0,11.0,46.0,80.7,2.372549019607843,3.4705882352941178,0.8823529411764706,0.37254901960784315,1.2745098039215685,1.8431372549019607,10.117647058823529,19.784313725490197,0,1
560,29.0,Taurean Prince,PF,LAL,78.0,49.0,56.599999999999994,73.5,2.948717948717949,1.5256410256410255,0.7435897435897436,0.44871794871794873,0.9358974358974359,1.8717948717948718,8.935897435897436,27.025641025641026,0,1
415,27.0,Terance Mann,SG,LAC,75.0,71.0,58.699999999999996,83.2,3.3866666666666667,1.5866666666666667,0.5733333333333334,0.2,0.64,1.9333333333333333,8.773333333333333,24.973333333333333,1,1
592,29.0,Terry Rozier,PG-SG,TOT,61.0,60.0,51.800000000000004,86.9,4.049180327868853,5.60655737704918,1.0327868852459017,0.3442622950819672,1.7377049180327868,1.6557377049180328,19.75409836065574,33.442622950819676,1,1
276,31.0,Tim Hardaway Jr.,SF,DAL,79.0,12.0,51.0,85.2,3.2151898734177213,1.759493670886076,0.5316455696202531,0.0759493670886076,0.8734177215189873,1.3417721518987342,14.417721518987342,26.835443037974684,0,1
284,31.0,Tobias Harris,PF,PHI,70.0,70.0,53.5,87.8,6.4714285714285715,3.1,1.0,0.6571428571428571,1.3285714285714285,1.6428571428571428,17.2,33.82857142857143,1,1
151,33.0,Torrey Craig,SF,CHI,53.0,14.0,55.00000000000001,75.0,4.09433962264151,1.0943396226415094,0.5660377358490566,0.39622641509433965,0.6037735849056604,2.0754716981132075,5.716981132075472,19.79245283018868,0,1
124,23.0,Toumani Camara,PF,POR,70.0,49.0,51.6,75.8,4.9,1.2428571428571429,0.9428571428571428,0.4714285714285714,1.2,2.4857142857142858,7.5285714285714285,24.84285714285714,1,1
759,25.0,Trae Young,PG,ATL,54.0,54.0,51.6,85.5,2.759259259259259,10.796296296296296,1.3333333333333333,0.2037037037037037,4.351851851851852,2.0185185185185186,25.72222222222222,35.96296296296296,0,1
336,23.0,Trayce Jackson-Davis,PF,GSW,68.0,16.0,70.19999999999999,56.10000000000001,5.014705882352941,1.2058823529411764,0.4264705882352941,1.1176470588235294,0.7205882352941176,1.588235294117647,7.9411764705882355,16.61764705882353,0,1
359,24.0,Tre Jones,PG,SAS,77.0,48.0,55.800000000000004,85.6,3.7532467532467533,6.207792207792208,1.0129870129870129,0.11688311688311688,1.5064935064935066,1.1948051948051948,10.012987012987013,27.766233766233768,0,1
416,22.0,Tre Mann,PG,TOT,41.0,28.0,53.300000000000004,76.3,3.6341463414634148,4.024390243902439,1.2439024390243902,0.07317073170731707,1.5853658536585367,1.170731707317073,9.317073170731707,24.073170731707318,0,1
714,23.0,Trendon Watford,PF,BRK,63.0,2.0,57.099999999999994,79.4,3.0793650793650795,1.2857142857142858,0.36507936507936506,0.30158730158730157,1.0,1.6825396825396826,6.857142857142857,13.587301587301587,0,1
410,28.0,Trey Lyles,PF,SAC,58.0,0.0,57.599999999999994,70.0,4.431034482758621,1.2413793103448276,0.29310344827586204,0.3275862068965517,0.6551724137931034,1.4827586206896552,7.224137931034483,19.96551724137931,0,1
488,23.0,Trey Murphy III,SF,NOP,57.0,23.0,57.9,81.5,4.912280701754386,2.175438596491228,0.8947368421052632,0.49122807017543857,0.5964912280701754,1.2280701754385965,14.771929824561404,29.649122807017545,0,1
666,32.0,Tristan Thompson,C,CLE,49.0,0.0,60.8,28.799999999999997,3.5510204081632653,1.0408163265306123,0.24489795918367346,0.2857142857142857,0.5918367346938775,1.2040816326530612,3.2857142857142856,11.204081632653061,0,1
109,24.0,Troy Brown Jr.,SF,TOT,59.0,15.0,47.599999999999994,86.5,2.440677966101695,1.0169491525423728,0.4067796610169492,0.05084745762711865,0.5084745762711864,0.711864406779661,4.186440677966102,14.016949152542374,0,1
297,24.0,Tyler Herro,SG,MIA,42.0,40.0,53.1,85.6,5.285714285714286,4.476190476190476,0.7142857142857143,0.07142857142857142,2.2142857142857144,1.5,20.833333333333332,33.5,0,1
274,23.0,Tyrese Haliburton,PG,IND,69.0,68.0,56.99999999999999,85.5,3.927536231884058,10.898550724637682,1.2028985507246377,0.6956521739130435,2.3043478260869565,1.0869565217391304,20.130434782608695,32.231884057971016,1,1
431,23.0,Tyrese Maxey,PG,PHI,70.0,70.0,52.400000000000006,86.8,3.6857142857142855,6.185714285714286,0.9857142857142858,0.4714285714285714,1.6571428571428573,2.157142857142857,25.942857142857143,37.51428571428571,1,1
360,27.0,Tyus Jones,PG,WAS,66.0,66.0,56.89999999999999,80.0,2.712121212121212,7.348484848484849,1.0757575757575757,0.2727272727272727,1.0,0.7272727272727273,11.969696969696969,29.28787878787879,1,1
452,30.0,Vasilije Micić,PG,TOT,60.0,21.0,48.8,81.3,1.4666666666666666,4.366666666666666,0.5166666666666667,0.11666666666666667,1.65,1.1333333333333333,7.033333333333333,19.6,0,1
716,20.0,Victor Wembanyama,C,SAS,71.0,71.0,51.9,79.60000000000001,10.633802816901408,3.859154929577465,1.2394366197183098,3.5774647887323945,3.6619718309859155,2.1549295774647885,21.43661971830986,29.661971830985916,1,1
740,23.0,Vince Williams Jr.,SG,MEM,52.0,33.0,55.00000000000001,80.0,5.576923076923077,3.3653846153846154,0.9038461538461539,0.6538461538461539,1.7692307692307692,2.5961538461538463,10.01923076923077,27.615384615384617,0,1
366,22.0,Walker Kessler,C,UTA,64.0,22.0,66.0,60.199999999999996,7.515625,0.9375,0.46875,2.40625,1.03125,2.0625,8.09375,23.328125,0,1
127,24.0,Wendell Carter Jr.,C,ORL,55.0,48.0,60.0,69.39999999999999,6.927272727272728,1.7272727272727273,0.6363636363636364,0.509090909090909,1.2363636363636363,2.2,10.963636363636363,25.563636363636363,0,1
670,25.0,Xavier Tillman Sr.,C-PF,TOT,54.0,15.0,47.0,44.0,3.9074074074074074,1.4259259259259258,0.9444444444444444,0.8148148148148148,0.6296296296296297,1.3888888888888888,5.2592592592592595,18.037037037037038,0,1
143,26.0,Zach Collins,C,SAS,69.0,29.0,53.1,75.3,5.36231884057971,2.8115942028985508,0.4927536231884058,0.7536231884057971,1.9130434782608696,2.9855072463768115,11.246376811594203,22.115942028985508,0,1
504,23.0,Zeke Nnaji,PF,DEN,58.0,0.0,48.3,67.7,2.1724137931034484,0.5517241379310345,0.25862068965517243,0.6551724137931034,0.46551724137931033,1.396551724137931,3.206896551724138,9.931034482758621,0,1
741,22.0,Ziaire Williams,SF,MEM,51.0,15.0,47.4,82.69999999999999,3.5294117647058822,1.4705882352941178,0.7058823529411765,0.17647058823529413,1.2941176470588236,1.6666666666666667,8.235294117647058,20.352941176470587,0,1
742,23.0,Zion Williamson,PF,NOP,70.0,70.0,57.3,70.19999999999999,5.8,5.0285714285714285,1.1,0.6714285714285714,2.757142857142857,2.2714285714285714,22.87142857142857,31.52857142857143,1,1
